,ID,data_pth,image_ID,image_pth,valid
117,conesT1_20_23040,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_23040_50.mat,conesT1_20_23040_21,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_23040_21.mat,0
118,conesT1_20_23040,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_23040_50.mat,conesT1_20_23040_22,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_23040_22.mat,0
119,conesT1_20_23040,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_23040_50.mat,conesT1_20_23040_23,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_23040_23.mat,0
120,conesT1_20_23040,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_23040_50.mat,conesT1_20_23040_24,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_23040_24.mat,0
121,conesT1_20_23040,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_23040_50.mat,conesT1_20_23040_25,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_23040_25.mat,0
122,conesT1_20_23040,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_23040_50.mat,conesT1_20_23040_26,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_23040_26.mat,0
123,conesT1_20_23040,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_23040_50.mat,conesT1_20_23040_27,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_23040_27.mat,0
124,conesT1_20_23040,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_23040_50.mat,conesT1_20_23040_28,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_23040_28.mat,0
125,conesT1_20_23040,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_23040_50.mat,conesT1_20_23040_29,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_23040_29.mat,0
126,conesT1_20_23040,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_23040_50.mat,conesT1_20_23040_30,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_23040_30.mat,0
127,conesT1_20_23040,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_23040_50.mat,conesT1_20_23040_31,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_23040_31.mat,0
128,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_0,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_0.mat,0
129,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_1,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_1.mat,0
130,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_2,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_2.mat,0
131,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_3,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_3.mat,0
132,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_4,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_4.mat,0
133,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_5,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_5.mat,0
134,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_6,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_6.mat,0
135,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_7,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_7.mat,0
136,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_8,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_8.mat,0
137,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_9,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_9.mat,0
138,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_10,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_10.mat,0
139,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_11,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_11.mat,0
140,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_12,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_12.mat,0
141,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_13,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_13.mat,0
142,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_14,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_14.mat,0
143,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_15,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_15.mat,0
144,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_16,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_16.mat,0
145,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_17,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_17.mat,0
146,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_18,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_18.mat,0
147,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_19,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_19.mat,0
148,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_20,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_20.mat,0
149,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_21,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_21.mat,0
150,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_22,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_22.mat,0
151,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_23,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_23.mat,0
152,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_24,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_24.mat,0
153,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_25,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_25.mat,0
154,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_26,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_26.mat,0
155,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_27,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_27.mat,0
156,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_28,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_28.mat,0
157,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_29,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_29.mat,0
158,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_30,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_30.mat,0
159,conesT1_20_25088,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_25088_50.mat,conesT1_20_25088_31,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_25088_31.mat,0
160,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_0,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_0.mat,0
161,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_1,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_1.mat,0
162,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_2,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_2.mat,0
163,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_3,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_3.mat,0
164,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_4,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_4.mat,0
165,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_5,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_5.mat,0
166,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_6,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_6.mat,0
167,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_7,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_7.mat,0
168,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_8,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_8.mat,0
169,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_9,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_9.mat,0
170,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_10,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_10.mat,0
171,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_11,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_11.mat,0
172,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_12,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_12.mat,0
173,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_13,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_13.mat,0
174,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_14,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_14.mat,0
175,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_15,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_15.mat,0
176,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_16,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_16.mat,0
177,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_17,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_17.mat,0
178,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_18,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_18.mat,0
179,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_19,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_19.mat,0
180,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_20,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_20.mat,0
181,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_21,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_21.mat,0
182,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_22,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_22.mat,0
183,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_23,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_23.mat,0
184,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_24,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_24.mat,0
185,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_25,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_25.mat,0
186,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_26,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_26.mat,0
187,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_27,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_27.mat,0
188,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_28,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_28.mat,0
189,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_29,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_29.mat,0
190,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_30,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_30.mat,0
191,conesT1_20_34304,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_34304_50.mat,conesT1_20_34304_31,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_34304_31.mat,0
192,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_0,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_0.mat,0
193,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_1,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_1.mat,0
194,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_2,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_2.mat,0
195,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_3,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_3.mat,0
196,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_4,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_4.mat,0
197,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_5,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_5.mat,0
198,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_6,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_6.mat,0
199,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_7,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_7.mat,0
200,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_8,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_8.mat,0
201,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_9,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_9.mat,0
202,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_10,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_10.mat,0
203,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_11,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_11.mat,0
204,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_12,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_12.mat,0
205,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_13,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_13.mat,0
206,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_14,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_14.mat,0
207,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_15,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_15.mat,0
208,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_16,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_16.mat,0
209,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_17,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_17.mat,0
210,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_18,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_18.mat,0
211,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_19,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_19.mat,0
212,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_20,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_20.mat,0
213,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_21,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_21.mat,0
214,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_22,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_22.mat,0
215,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_23,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_23.mat,0
216,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_24,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_24.mat,0
217,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_25,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_25.mat,0
218,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_26,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_26.mat,0
219,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_27,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_27.mat,0
220,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_28,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_28.mat,0
221,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_29,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_29.mat,0
222,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_30,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_30.mat,0
223,conesT1_20_37376,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_37376_50.mat,conesT1_20_37376_31,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_37376_31.mat,0
224,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_0,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_0.mat,0
225,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_1,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_1.mat,0
226,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_2,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_2.mat,0
227,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_3,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_3.mat,0
228,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_4,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_4.mat,0
229,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_5,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_5.mat,0
230,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_6,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_6.mat,0
231,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_7,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_7.mat,0
232,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_8,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_8.mat,0
233,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_9,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_9.mat,0
